sample,outcome,variable,concept,family,estimand,effect,se,lo,hi,p,N,q
raw,outcome_ord,q03a_fair_dist,distribution fairness,attitudes,food-cash,0.03239661336326898,0.05500881811724614,-0.07541868897864787,0.14021191570518585,0.5559049380349563,5497,0.8343873281313628
raw,outcome_ord,q03a_fair_dist,distribution fairness,attitudes,medical-cash,0.11138074729120172,0.05323986543227247,0.007032528502188676,0.21572896608021475,0.03643356134235784,5497,0.23681814872532597
raw,outcome_ord,q03a_fair_dist,distribution fairness,attitudes,restricted-cash,0.07188868032723535,0.04766402292789677,-0.0215310879697337,0.1653084486242044,0.13149368011304807,5497,0.5698059471565416
raw,outcome_ord,q03a_fair_dist,distribution fairness,attitudes,medical-food,0.07898413392793274,0.05131734947482405,-0.021596022824777864,0.17956429068064333,0.12377226835177113,5497,0.8948552852635475
raw,outcome_ord,q03b_fair_opp,opportunity fairness,attitudes,level,0.04110878064857816,0.02168999396323001,-0.0014028263442438516,0.08362038764140017,0.05805428535264124,5497,0.08385618995381512
raw,outcome_ord,q03b_fair_opp,opportunity fairness,attitudes,food-cash,0.030415687970021206,0.05493842932859026,-0.07726165488121473,0.13809303082125715,0.5798305287054792,5497,0.8343873281313628
raw,outcome_ord,q03b_fair_opp,opportunity fairness,attitudes,medical-cash,0.07720854684080784,0.053080546763310275,-0.02682741309497444,0.18124450677659013,0.1457926420083227,5497,0.4738260865270488
raw,outcome_ord,q03b_fair_opp,opportunity fairness,attitudes,restricted-cash,0.05381211740541453,0.04751509913836917,-0.03931576562763919,0.14694000043846825,0.2574130747540242,5497,0.6315974652755662
raw,outcome_ord,q03b_fair_opp,opportunity fairness,attitudes,medical-food,0.04679285887078664,0.0513888347703346,-0.05392740648654885,0.14751312422812213,0.3625247774939707,5497,0.8948552852635475
raw,outcome_ord,q03c_fair_rule,rule fairness,attitudes,level,0.04971810014410643,0.021720294641531954,0.0071471049131054745,0.09228909537510738,0.022078427623044454,5497,0.04100279415708256
raw,outcome_ord,q03c_fair_rule,rule fairness,attitudes,food-cash,0.03275912774078724,0.054641863273323675,-0.07433695632308907,0.13985521180466357,0.5488232751065028,5497,0.8343873281313628
raw,outcome_ord,q03c_fair_rule,rule fairness,attitudes,medical-cash,0.058263273626255385,0.05342146579900453,-0.046440875341131754,0.16296742259364252,0.2754339074115426,5497,0.5967734660583424
raw,outcome_ord,q03c_fair_rule,rule fairness,attitudes,restricted-cash,0.04551120068352131,0.04740466671917595,-0.04740023878518808,0.1384226401522307,0.33702633115011393,5497,0.6315974652755662
raw,outcome_ord,q03c_fair_rule,rule fairness,attitudes,medical-food,0.025504145885468142,0.05186870687770254,-0.07615665151949383,0.12716494329043013,0.6229273118931855,5497,0.9039581200139347
raw,outcome_ord,q04_trust_gov,institutional trust,attitudes,level,0.03362824360357465,0.021968614301489473,-0.009429449217596274,0.07668593642474558,0.12583358547607318,5497,0.13631971759907927
raw,outcome_ord,q04_trust_gov,institutional trust,attitudes,food-cash,0.016395653383246358,0.0561286467913511,-0.09361447282877146,0.12640577959526417,0.7702036875058734,5497,0.8343873281313628
raw,outcome_ord,q04_trust_gov,institutional trust,attitudes,medical-cash,0.022608913667009536,0.054341745916419236,-0.08389895118619872,0.1291167785202178,0.6773730084945317,5497,0.8805849110428913
raw,outcome_ord,q04_trust_gov,institutional trust,attitudes,restricted-cash,0.019502283525127947,0.0487561568205367,-0.0760580278677109,0.1150625949179668,0.6891592239326103,5497,0.8144609010112667
raw,outcome_ord,q04_trust_gov,institutional trust,attitudes,medical-food,0.006213260283763178,0.051944676032397774,-0.09559643392833742,0.10802295449586377,0.9047896944724323,5497,0.9047896944724323
raw,outcome_ord,q05_trust_soc,generalized trust,attitudes,level,0.05631082148831559,0.021965926008006238,0.013258397625551685,0.0993632453510795,0.010360680010323522,5497,0.03367221003355145
raw,outcome_ord,q05_trust_soc,generalized trust,attitudes,food-cash,0.05400982575946351,0.05609465229248533,-0.05593367245910492,0.16395332397803195,0.33563094871718313,5497,0.8343873281313628
raw,outcome_ord,q05_trust_soc,generalized trust,attitudes,medical-cash,0.11867770147341276,0.05321509291138398,0.014378035933147432,0.2229773670136781,0.02573740902368146,5497,0.23681814872532597
raw,outcome_ord,q05_trust_soc,generalized trust,attitudes,restricted-cash,0.08634376361643814,0.048099071453316385,-0.007928684121880608,0.1806162113547569,0.0726340580875957,5497,0.5037213462245311
raw,outcome_ord,q05_trust_soc,generalized trust,attitudes,medical-food,0.06466787571394925,0.05198874455186601,-0.037228191209161085,0.1665639426370596,0.21354290890358485,5497,0.8948552852635475
raw,outcome_ord,q08_support,social support,attitudes,level,0.060712104055789654,0.022497352621836244,0.01661810316949286,0.10480610494208645,0.006962485629255174,5497,0.03326869560833665
raw,outcome_ord,q08_support,social support,attitudes,food-cash,0.029606408210585244,0.056893869667599684,-0.08190352727902594,0.14111634370019643,0.6027990370800336,5497,0.8343873281313628
raw,outcome_ord,q08_support,social support,attitudes,medical-cash,-0.02469141461516017,0.054911575855665216,-0.1323161256266032,0.08293329639628286,0.6529572538487496,5497,0.8805849110428913
raw,outcome_ord,q08_support,social support,attitudes,restricted-cash,0.0024574967977125366,0.04908457274985382,-0.09374649798853711,0.09866149158396219,0.9600693298444531,5497,0.9993468588735579
raw,outcome_ord,q08_support,social support,attitudes,medical-food,-0.05429782282574541,0.05354629781105153,-0.15924663804086236,0.05065099238937153,0.3105660274733475,5497,0.8948552852635475
raw,outcome_ord,q12_voice,voice/response,attitudes,level,0.052301773119780126,0.022259317948758572,0.00867431161978733,0.09592923461977293,0.018790693055710656,5497,0.04100279415708256
raw,outcome_ord,q12_voice,voice/response,attitudes,food-cash,0.024792853251052602,0.05622140096918745,-0.08539906780894009,0.1349847743110453,0.6592230998438194,5497,0.8343873281313628
raw,outcome_ord,q12_voice,voice/response,attitudes,medical-cash,0.0688053054305837,0.05398829845403899,-0.0370098151259322,0.1746204259870996,0.2025045168450903,5497,0.5265117437972349
raw,outcome_ord,q12_voice,voice/response,attitudes,restricted-cash,0.04679907934081815,0.048115719633881004,-0.04750599823181537,0.14110415691345168,0.33073426182552335,5497,0.6315974652755662
raw,outcome_ord,q12_voice,voice/response,attitudes,medical-food,0.044012452179531106,0.05376499502702582,-0.061365001702414615,0.14938990606147684,0.4130101316600988,5497,0.8948552852635475
raw,outcome_ord,q16_fut_society,national outlook,attitudes,level,0.058850169840913964,0.022074847913360895,0.015584262966527443,0.10211607671530049,0.007677391294231535,5497,0.03326869560833665
raw,outcome_ord,q16_fut_society,national outlook,attitudes,food-cash,0.03614999963989696,0.05434477766798422,-0.07036380733718874,0.14266380661698264,0.5059243040775199,5497,0.8343873281313628
raw,outcome_ord,q16_fut_society,national outlook,attitudes,medical-cash,0.002493514284937741,0.05407542425905585,-0.10349236971153526,0.10847939828141075,0.9632211536999347,5497,0.992901332758698
raw,outcome_ord,q16_fut_society,national outlook,attitudes,restricted-cash,0.01932175696241735,0.047055518715236506,-0.07290536499329668,0.11154887891813138,0.6813540035429645,5497,0.8144609010112667
raw,outcome_ord,q16_fut_society,national outlook,attitudes,medical-food,-0.033656485354959215,0.05383423976354781,-0.139169656426607,0.07185668571668856,0.5318481075519248,5497,0.9039581200139347
raw,outcome_ord,q17d_fut_fair,fairness outlook,attitudes,level,0.045358567252891974,0.021906085597624688,0.0024234284392960007,0.08829370606648795,0.03839693331125436,5497,0.06239501663078833
raw,outcome_ord,q17d_fut_fair,fairness outlook,attitudes,food-cash,0.07863011287461225,0.054961561874902885,-0.029092568934267135,0.18635279468349164,0.15253391817576076,5497,0.8343873281313628
raw,outcome_ord,q17d_fut_fair,fairness outlook,attitudes,medical-cash,0.08899856841451748,0.053471666865414304,-0.01580397283501833,0.19380110966405328,0.09603130222405808,5497,0.4161356429709184
raw,outcome_ord,q17d_fut_fair,fairness outlook,attitudes,restricted-cash,0.08381434064456486,0.047475963501782334,-0.009236837950266613,0.17686551923939633,0.07749559172685094,5497,0.5037213462245311
raw,outcome_ord,q17d_fut_fair,fairness outlook,attitudes,medical-food,0.01036845553990523,0.05238431483277196,-0.09230291488713514,0.1130398259669456,0.8430994121057378,5497,0.9047896944724323
raw,outcome_ord,q21_order,social order,attitudes,level,0.07356104553558315,0.02158018181744029,0.03126466639357406,0.11585742467759225,0.0006526568252400081,5497,0.008484538728120106
raw,outcome_ord,q21_order,social order,attitudes,food-cash,0.018020411008204222,0.05430332695872184,-0.08841215407159356,0.12445297608800202,0.7400045857021796,5497,0.8343873281313628
raw,outcome_ord,q21_order,social order,attitudes,medical-cash,0.043276515804649404,0.05242741295081037,-0.05947932538154771,0.14603235699084652,0.4091128264904431,5497,0.70658200779994
raw,outcome_ord,q21_order,social order,attitudes,restricted-cash,0.030648463406426813,0.04666988759759295,-0.06082283544738791,0.12211976226024153,0.511369035883046,5497,0.7386441629421776
raw,outcome_ord,q21_order,social order,attitudes,medical-food,0.025256104796445182,0.05179436515214224,-0.07625898550387003,0.1267711950967604,0.6258171600096472,5497,0.9039581200139347
raw,outcome_ord,q22_vitality,social vitality,attitudes,level,0.0517610667661283,0.022120878528249125,0.008404941544374621,0.09511719198788199,0.019287916032729353,5497,0.04100279415708256
raw,outcome_ord,q22_vitality,social vitality,attitudes,food-cash,0.006028433784862807,0.05597509588870057,-0.10368073818816635,0.11573760575789198,0.9142348605498374,5497,0.9142348605498374
raw,outcome_ord,q22_vitality,social vitality,attitudes,medical-cash,-0.006106591981515977,0.05342303749531945,-0.11081382141707499,0.09860063745404304,0.908994955459094,5497,0.992901332758698
raw,outcome_ord,q22_vitality,social vitality,attitudes,restricted-cash,-3.9079098326584745e-05,0.04773946159602896,-0.09360670446787639,0.09352854627122323,0.9993468588735579,5497,0.9993468588735579
raw,outcome_ord,q22_vitality,social vitality,attitudes,medical-food,-0.012135025766378784,0.053462508508637756,-0.11691961696647499,0.09264956543371741,0.820437758306353,5497,0.9047896944724323
raw,mpc_midpoint,q42_age,age,objective,level,0.005963403188076665,0.0035532810903014284,-0.0010008997758613495,0.01292770615201468,0.0932923077688108,5497,
raw,mpc_midpoint,q42_age,age,objective,food-cash,-0.004898471179418961,0.008765239122159025,-0.02207802417473213,0.012281081815894209,0.5762627486696301,5497,
raw,mpc_midpoint,q42_age,age,objective,medical-cash,-0.003471100683326791,0.00869486524276391,-0.020512723409573167,0.013570522042919584,0.6897364816554055,5497,
raw,mpc_midpoint,q42_age,age,objective,restricted-cash,-0.004184785931372876,0.007576617461109533,-0.019034683279784866,0.010665111417039113,0.5807229303505739,5497,
raw,mpc_midpoint,q42_age,age,objective,medical-food,0.0014273704960921702,0.008674080257234339,-0.015573514407097063,0.018428255399281404,0.8692935979030838,5497,
raw,mpc_midpoint,q41_gender,gender,objective,level,-0.011472493359510352,0.0034638435881326583,-0.018261502040330356,-0.0046834846786903495,0.0009260828209344921,5497,
raw,mpc_midpoint,q41_gender,gender,objective,food-cash,-0.0017000672807714833,0.008837391339219403,-0.019021036022927706,0.01562090146138474,0.8474507673313403,5497,
raw,mpc_midpoint,q41_gender,gender,objective,medical-cash,0.0013317471659350865,0.00841628681363033,-0.01516387187233973,0.017827366204209903,0.8742719975822284,5497,
raw,mpc_midpoint,q41_gender,gender,objective,restricted-cash,-0.0001841600574181984,0.007584756336560553,-0.015050009308588842,0.014681689193752446,0.9806290375337166,5497,
raw,mpc_midpoint,q41_gender,gender,objective,medical-food,0.00303181444670657,0.00823119821676127,-0.013101037607755836,0.019164666501168978,0.7126256271128244,5497,
raw,mpc_midpoint,q43_edu,education,objective,level,0.016969940658070788,0.003586346666031841,0.009940830356573081,0.023999050959568495,2.225175920633147e-06,5497,
raw,mpc_midpoint,q43_edu,education,objective,food-cash,0.00854828631162812,0.008951836498370544,-0.008996990820669298,0.026093563443925535,0.33961823376958244,5497,
raw,mpc_midpoint,q43_edu,education,objective,medical-cash,-0.017648630315047965,0.00887978854421608,-0.03505269605204284,-0.0002445645780530907,0.046866385271283915,5497,
raw,mpc_midpoint,q43_edu,education,objective,restricted-cash,-0.004550172001709923,0.007866000979715805,-0.01996725062430968,0.010866906620889835,0.562953160080462,5497,
raw,mpc_midpoint,q43_edu,education,objective,medical-food,-0.026196916626676087,0.008395007856788473,-0.042650829675912286,-0.009743003577439891,0.0018052278668253055,5497,
raw,mpc_midpoint,income_h,monthly income harmonized 1-6,objective,level,0.021267393707822674,0.003658941855957302,0.014095999448620219,0.02843878796702513,6.1567376204119315e-09,5497,
raw,mpc_midpoint,income_h,monthly income harmonized 1-6,objective,food-cash,0.0030406236245334225,0.009135452173857387,-0.014864533618715202,0.020945780867782045,0.7392567379695343,5497,
raw,mpc_midpoint,income_h,monthly income harmonized 1-6,objective,medical-cash,-0.023748306305347723,0.009121076553219457,-0.04162528784989059,-0.005871324760804854,0.009223054326070493,5497,
raw,mpc_midpoint,income_h,monthly income harmonized 1-6,objective,restricted-cash,-0.01035384134040715,0.008068863662452208,-0.026168523514977435,0.005460840834163136,0.19942742086599807,5497,
raw,mpc_midpoint,income_h,monthly income harmonized 1-6,objective,medical-food,-0.026788929929881147,0.008536674095224909,-0.04352050370427802,-0.010057356155484275,0.001700473312026705,5497,
raw,mpc_midpoint,q23_hukou,hukou,objective,level,0.016997980121719786,0.003478991981930438,0.010179281134632505,0.023816679108807068,1.0296147479146578e-06,5497,
raw,mpc_midpoint,q23_hukou,hukou,objective,food-cash,-0.00612544250418868,0.008717922790521153,-0.023212257193611065,0.010961372185233706,0.48228862010332596,5497,
raw,mpc_midpoint,q23_hukou,hukou,objective,medical-cash,0.012701104934808026,0.008457319411611614,-0.0038749365177022186,0.02927714638731827,0.1331517422323931,5497,
raw,mpc_midpoint,q23_hukou,hukou,objective,restricted-cash,0.0032878312153096726,0.007513762265238431,-0.011438872212953746,0.01801453464357309,0.6616947163226052,5497,
raw,mpc_midpoint,q23_hukou,hukou,objective,medical-food,0.018826547438996706,0.00832047867066178,0.002518708910365909,0.0351343859676275,0.023655669022868458,5497,
raw,mpc_midpoint,q24_workstat,employment status,objective,level,-0.01785120039098926,0.003464412446767438,-0.024641324014245725,-0.011061076767732794,2.5671416762676923e-07,5497,
raw,mpc_midpoint,q24_workstat,employment status,objective,food-cash,-0.011001211146110789,0.008599473741472323,-0.02785586996539445,0.005853447673172871,0.20079534638950647,5497,
raw,mpc_midpoint,q24_workstat,employment status,objective,medical-cash,0.0077108528643971014,0.008781999753495648,-0.009501550364694003,0.024923256093488208,0.3799278326867669,5497,
raw,mpc_midpoint,q24_workstat,employment status,objective,restricted-cash,-0.0016451791408568436,0.00768831995186351,-0.016714009348130044,0.013423651066416357,0.8305593635204997,5497,
